"Step","experiment_AmpBPR2_1.5302548366951503_0.0 - mf_loss","experiment_AmpBPR2_1.5302548366951503_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.5302548366951503_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.5302548366951503_0.0 - mf_loss","experiment_AmpBPR1_1.5302548366951503_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.5302548366951503_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.5302548366951503_0.0 - mf_loss","experiment_OriginalBPR_1.5302548366951503_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.5302548366951503_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.7672886054282924_0.0 - mf_loss","experiment_AmpBPR2_1.7672886054282924_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.7672886054282924_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.7672886054282924_0.0 - mf_loss","experiment_AmpBPR1_1.7672886054282924_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.7672886054282924_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.7672886054282924_0.0 - mf_loss","experiment_OriginalBPR_1.7672886054282924_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.7672886054282924_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.5606823473502276_0.0 - mf_loss","experiment_AmpBPR2_1.5606823473502276_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.5606823473502276_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.5606823473502276_0.0 - mf_loss","experiment_AmpBPR1_1.5606823473502276_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.5606823473502276_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.5606823473502276_0.0 - mf_loss","experiment_OriginalBPR_1.5606823473502276_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.5606823473502276_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.7912694364187152_0.0 - mf_loss","experiment_AmpBPR2_1.7912694364187152_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.7912694364187152_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.7912694364187152_0.0 - mf_loss","experiment_AmpBPR1_1.7912694364187152_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.7912694364187152_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.7912694364187152_0.0 - mf_loss","experiment_OriginalBPR_1.7912694364187152_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.7912694364187152_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.4170220047025741_0.0 - mf_loss","experiment_AmpBPR2_1.4170220047025741_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.4170220047025741_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.4170220047025741_0.0 - mf_loss","experiment_AmpBPR1_1.4170220047025741_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.4170220047025741_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.4170220047025741_0.0 - mf_loss","experiment_OriginalBPR_1.4170220047025741_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.4170220047025741_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.596736463578797_0.0 - mf_loss","experiment_AmpBPR2_1.596736463578797_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.596736463578797_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.596736463578797_0.0 - mf_loss","experiment_AmpBPR1_1.596736463578797_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.596736463578797_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.596736463578797_0.0 - mf_loss","experiment_OriginalBPR_1.596736463578797_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.596736463578797_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.6492323458331901_0.0 - mf_loss","experiment_AmpBPR2_1.6492323458331901_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.6492323458331901_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.6492323458331901_0.0 - mf_loss","experiment_AmpBPR1_1.6492323458331901_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.6492323458331901_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.6492323458331901_0.0 - mf_loss","experiment_OriginalBPR_1.6492323458331901_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.6492323458331901_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.2157148817244199_0.0 - mf_loss","experiment_AmpBPR2_1.2157148817244199_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.2157148817244199_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.2157148817244199_0.0 - mf_loss","experiment_AmpBPR1_1.2157148817244199_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.2157148817244199_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.2157148817244199_0.0 - mf_loss","experiment_OriginalBPR_1.2157148817244199_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.2157148817244199_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.620738465927356_0.0 - mf_loss","experiment_AmpBPR2_1.620738465927356_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.620738465927356_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.620738465927356_0.0 - mf_loss","experiment_AmpBPR1_1.620738465927356_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.620738465927356_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.620738465927356_0.0 - mf_loss","experiment_OriginalBPR_1.620738465927356_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.620738465927356_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.5488135039273248_0.0 - mf_loss","experiment_AmpBPR2_1.5488135039273248_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.5488135039273248_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.5488135039273248_0.0 - mf_loss","experiment_AmpBPR1_1.5488135039273248_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.5488135039273248_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.5488135039273248_0.0 - mf_loss","experiment_OriginalBPR_1.5488135039273248_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.5488135039273248_0.0 - mf_loss__MAX"
"23","0.0869781136324134","0.0869781136324134","0.0869781136324134","0.040339457602063325","0.040339457602063325","0.040339457602063325","0.05011677086541923","0.05011677086541923","0.05011677086541923","0.10571146718686142","0.10571146718686142","0.10571146718686142","0.039555946152798734","0.039555946152798734","0.039555946152798734","0.049458731508141826","0.049458731508141826","0.049458731508141826","0.09056365093852903","0.09056365093852903","0.09056365093852903","0.04161557901792134","0.04161557901792134","0.04161557901792134","0.05032055461897125","0.05032055461897125","0.05032055461897125","0.10748162299771852","0.10748162299771852","0.10748162299771852","0.03685453420952905","0.03685453420952905","0.03685453420952905","0.049896633370390436","0.049896633370390436","0.049896633370390436","0.08104493360542045","0.08104493360542045","0.08104493360542045","0.041992319512027726","0.041992319512027726","0.041992319512027726","0.05008187838181665","0.05008187838181665","0.05008187838181665","0.095271260866636","0.095271260866636","0.095271260866636","0.041308594513920285","0.041308594513920285","0.041308594513920285","0.050609401179642625","0.050609401179642625","0.050609401179642625","0.09584326806324944","0.09584326806324944","0.09584326806324944","0.04004649127114422","0.04004649127114422","0.04004649127114422","0.05001513916951947","0.05001513916951947","0.05001513916951947","0.06578550365152237","0.06578550365152237","0.06578550365152237","0.04380274101903167","0.04380274101903167","0.04380274101903167","0.04804377441730683","0.04804377441730683","0.04804377441730683","0.09694351057840297","0.09694351057840297","0.09694351057840297","0.03906652010694334","0.03906652010694334","0.03906652010694334","0.05046625581534603","0.05046625581534603","0.05046625581534603","0.09040150668802144","0.09040150668802144","0.09040150668802144","0.04148591479545907","0.04148591479545907","0.04148591479545907","0.04982415959239007","0.04982415959239007","0.04982415959239007"
"24","0.08674407024172286","0.08674407024172286","0.08674407024172286","0.039116148259254954","0.039116148259254954","0.039116148259254954","0.047562946199993544","0.047562946199993544","0.047562946199993544","0.10732806172174744","0.10732806172174744","0.10732806172174744","0.03554880644984638","0.03554880644984638","0.03554880644984638","0.048483374563953546","0.048483374563953546","0.048483374563953546","0.08867052782185468","0.08867052782185468","0.08867052782185468","0.03798654392550263","0.03798654392550263","0.03798654392550263","0.04843318231309517","0.04843318231309517","0.04843318231309517","0.1031043247520169","0.1031043247520169","0.1031043247520169","0.03618953789619704","0.03618953789619704","0.03618953789619704","0.046803768724203096","0.046803768724203096","0.046803768724203096","0.07916344730537146","0.07916344730537146","0.07916344730537146","0.041822664934811724","0.041822664934811724","0.041822664934811724","0.04750962791186345","0.04750962791186345","0.04750962791186345","0.09312126115907596","0.09312126115907596","0.09312126115907596","0.03886080196103717","0.03886080196103717","0.03886080196103717","0.04857086729777008","0.04857086729777008","0.04857086729777008","0.09462328622990016","0.09462328622990016","0.09462328622990016","0.03728273685408542","0.03728273685408542","0.03728273685408542","0.04734809541060957","0.04734809541060957","0.04734809541060957","0.06546628329006933","0.06546628329006933","0.06546628329006933","0.042462945125902755","0.042462945125902755","0.042462945125902755","0.04689845725705352","0.04689845725705352","0.04689845725705352","0.09436134965736655","0.09436134965736655","0.09436134965736655","0.04025569402530225","0.04025569402530225","0.04025569402530225","0.04735681820142118","0.04735681820142118","0.04735681820142118","0.08914521921284592","0.08914521921284592","0.08914521921284592","0.03971278389232067","0.03971278389232067","0.03971278389232067","0.0475425126290397","0.0475425126290397","0.0475425126290397"
"25","0.08499413738145106","0.08499413738145106","0.08499413738145106","0.038632461824749095","0.038632461824749095","0.038632461824749095","0.04640352112960212","0.04640352112960212","0.04640352112960212","0.09984740284802036","0.09984740284802036","0.09984740284802036","0.036846282550051235","0.036846282550051235","0.036846282550051235","0.04632508278458934","0.04632508278458934","0.04632508278458934","0.08672343317089198","0.08672343317089198","0.08672343317089198","0.03727091667301292","0.03727091667301292","0.03727091667301292","0.04801923531708837","0.04801923531708837","0.04801923531708837","0.10332486533288716","0.10332486533288716","0.10332486533288716","0.03342486309665668","0.03342486309665668","0.03342486309665668","0.04548620406679717","0.04548620406679717","0.04548620406679717","0.07682680131136614","0.07682680131136614","0.07682680131136614","0.03834129381877713","0.03834129381877713","0.03834129381877713","0.046579796773723425","0.046579796773723425","0.046579796773723425","0.09002968980164466","0.09002968980164466","0.09002968980164466","0.03548628884025768","0.03548628884025768","0.03548628884025768","0.04700356363495696","0.04700356363495696","0.04700356363495696","0.09247841648285902","0.09247841648285902","0.09247841648285902","0.036157637433726575","0.036157637433726575","0.036157637433726575","0.045011320516844346","0.045011320516844346","0.045011320516844346","0.06262732089697559","0.06262732089697559","0.06262732089697559","0.04162259673393225","0.04162259673393225","0.04162259673393225","0.045076827766208714","0.045076827766208714","0.045076827766208714","0.09231396519307844","0.09231396519307844","0.09231396519307844","0.03818230441759658","0.03818230441759658","0.03818230441759658","0.04590064405074602","0.04590064405074602","0.04590064405074602","0.08702018753259999","0.08702018753259999","0.08702018753259999","0.03792740793639345","0.03792740793639345","0.03792740793639345","0.0458887221315239","0.0458887221315239","0.0458887221315239"
"26","0.08105698209020154","0.08105698209020154","0.08105698209020154","0.03678053261452838","0.03678053261452838","0.03678053261452838","0.04556346175414097","0.04556346175414097","0.04556346175414097","0.1001878538275067","0.1001878538275067","0.1001878538275067","0.03559886572198777","0.03559886572198777","0.03559886572198777","0.04577931905566138","0.04577931905566138","0.04577931905566138","0.0839277621405789","0.0839277621405789","0.0839277621405789","0.03662456081637855","0.03662456081637855","0.03662456081637855","0.04435465758359884","0.04435465758359884","0.04435465758359884","0.10144789281147945","0.10144789281147945","0.10144789281147945","0.033612474987778494","0.033612474987778494","0.033612474987778494","0.045775217228109316","0.045775217228109316","0.045775217228109316","0.0742636800661117","0.0742636800661117","0.0742636800661117","0.03868029787664926","0.03868029787664926","0.03868029787664926","0.045952432352719425","0.045952432352719425","0.045952432352719425","0.08826528565038612","0.08826528565038612","0.08826528565038612","0.03668490620447864","0.03668490620447864","0.03668490620447864","0.0445949241660441","0.0445949241660441","0.0445949241660441","0.0884719513639619","0.0884719513639619","0.0884719513639619","0.035577888942406155","0.035577888942406155","0.035577888942406155","0.045778036541953886","0.045778036541953886","0.045778036541953886","0.05934861245789105","0.05934861245789105","0.05934861245789105","0.04018973047503186","0.04018973047503186","0.04018973047503186","0.04413329578841789","0.04413329578841789","0.04413329578841789","0.09211448881822296","0.09211448881822296","0.09211448881822296","0.03697862009270281","0.03697862009270281","0.03697862009270281","0.04414678207020969","0.04414678207020969","0.04414678207020969","0.08306152769659138","0.08306152769659138","0.08306152769659138","0.035901523890751824","0.035901523890751824","0.035901523890751824","0.0438328999318654","0.0438328999318654","0.0438328999318654"
"27","0.07931583931174457","0.07931583931174457","0.07931583931174457","0.03681941948170903","0.03681941948170903","0.03681941948170903","0.04317459893188898","0.04317459893188898","0.04317459893188898","0.1026408717602114","0.1026408717602114","0.1026408717602114","0.03331954107631611","0.03331954107631611","0.03331954107631611","0.04383838037618354","0.04383838037618354","0.04383838037618354","0.08236187366367895","0.08236187366367895","0.08236187366367895","0.034436855158662495","0.034436855158662495","0.034436855158662495","0.04427276778070232","0.04427276778070232","0.04427276778070232","0.09842953821526298","0.09842953821526298","0.09842953821526298","0.03215881698776649","0.03215881698776649","0.03215881698776649","0.040707858939525436","0.040707858939525436","0.040707858939525436","0.0710715476093413","0.0710715476093413","0.0710715476093413","0.03593087191634539","0.03593087191634539","0.03593087191634539","0.04267913598237159","0.04267913598237159","0.04267913598237159","0.08576117078714732","0.08576117078714732","0.08576117078714732","0.0334131233158368","0.0334131233158368","0.0334131233158368","0.04465441575533227","0.04465441575533227","0.04465441575533227","0.08826268775553645","0.08826268775553645","0.08826268775553645","0.03407499439354185","0.03407499439354185","0.03407499439354185","0.04287424577470823","0.04287424577470823","0.04287424577470823","0.05858939390959619","0.05858939390959619","0.05858939390959619","0.03909094478416292","0.03909094478416292","0.03909094478416292","0.04233535072660144","0.04233535072660144","0.04233535072660144","0.08860296595700176","0.08860296595700176","0.08860296595700176","0.03555609936578365","0.03555609936578365","0.03555609936578365","0.043528394584980194","0.043528394584980194","0.043528394584980194","0.08300113843023024","0.08300113843023024","0.08300113843023024","0.03473930501768107","0.03473930501768107","0.03473930501768107","0.04246108592311039","0.04246108592311039","0.04246108592311039"
"28","0.0798391053288043","0.0798391053288043","0.0798391053288043","0.034814750398450264","0.034814750398450264","0.034814750398450264","0.04243518190481995","0.04243518190481995","0.04243518190481995","0.09869387283732617","0.09869387283732617","0.09869387283732617","0.032762380458320244","0.032762380458320244","0.032762380458320244","0.04316613879762116","0.04316613879762116","0.04316613879762116","0.07972888346714309","0.07972888346714309","0.07972888346714309","0.03535768804670889","0.03535768804670889","0.03535768804670889","0.042774132889094235","0.042774132889094235","0.042774132889094235","0.09854821898514707","0.09854821898514707","0.09854821898514707","0.031136056573330607","0.031136056573330607","0.031136056573330607","0.04220253726632534","0.04220253726632534","0.04220253726632534","0.07305945243827902","0.07305945243827902","0.07305945243827902","0.0375794216849004","0.0375794216849004","0.0375794216849004","0.04276370511779302","0.04276370511779302","0.04276370511779302","0.08678507682266114","0.08678507682266114","0.08678507682266114","0.033552828492431706","0.033552828492431706","0.033552828492431706","0.043317384923560714","0.043317384923560714","0.043317384923560714","0.08837375007098236","0.08837375007098236","0.08837375007098236","0.03316917461402055","0.03316917461402055","0.03316917461402055","0.04271286275662199","0.04271286275662199","0.04271286275662199","0.0592709171432483","0.0592709171432483","0.0592709171432483","0.03836065997617153","0.03836065997617153","0.03836065997617153","0.04140978537594214","0.04140978537594214","0.04140978537594214","0.08636986105879652","0.08636986105879652","0.08636986105879652","0.03355866569224038","0.03355866569224038","0.03355866569224038","0.04193720087126087","0.04193720087126087","0.04193720087126087","0.07908656655610363","0.07908656655610363","0.07908656655610363","0.03417896153994753","0.03417896153994753","0.03417896153994753","0.04231274868302709","0.04231274868302709","0.04231274868302709"
"29","0.07561218639529205","0.07561218639529205","0.07561218639529205","0.034304340499677226","0.034304340499677226","0.034304340499677226","0.04039068208842339","0.04039068208842339","0.04039068208842339","0.09615765653456311","0.09615765653456311","0.09615765653456311","0.03313411661435532","0.03313411661435532","0.03313411661435532","0.0395314024313341","0.0395314024313341","0.0395314024313341","0.0798986408435091","0.0798986408435091","0.0798986408435091","0.03424544047705734","0.03424544047705734","0.03424544047705734","0.04086886546751367","0.04086886546751367","0.04086886546751367","0.09454435591079015","0.09454435591079015","0.09454435591079015","0.031910142236495326","0.031910142236495326","0.031910142236495326","0.03854489354770395","0.03854489354770395","0.03854489354770395","0.06909324143883547","0.06909324143883547","0.06909324143883547","0.036132908131502856","0.036132908131502856","0.036132908131502856","0.038983381270796424","0.038983381270796424","0.038983381270796424","0.08269595340648783","0.08269595340648783","0.08269595340648783","0.03420871510347235","0.03420871510347235","0.03420871510347235","0.041650473694258096","0.041650473694258096","0.041650473694258096","0.0837965221438981","0.0837965221438981","0.0837965221438981","0.03264208173355726","0.03264208173355726","0.03264208173355726","0.040504400535852095","0.040504400535852095","0.040504400535852095","0.055169579867697965","0.055169579867697965","0.055169579867697965","0.03697309463838989","0.03697309463838989","0.03697309463838989","0.038671907391163364","0.038671907391163364","0.038671907391163364","0.08606359239997746","0.08606359239997746","0.08606359239997746","0.032589722165389905","0.032589722165389905","0.032589722165389905","0.042058320032267636","0.042058320032267636","0.042058320032267636","0.07725226784808725","0.07725226784808725","0.07725226784808725","0.032929276104403445","0.032929276104403445","0.032929276104403445","0.03947713836744618","0.03947713836744618","0.03947713836744618"
"30","0.07642758897022355","0.07642758897022355","0.07642758897022355","0.03262773729106293","0.03262773729106293","0.03262773729106293","0.040154284785819956","0.040154284785819956","0.040154284785819956","0.09611411345533177","0.09611411345533177","0.09611411345533177","0.0309674458790429","0.0309674458790429","0.0309674458790429","0.03941840239906614","0.03941840239906614","0.03941840239906614","0.07496256588757794","0.07496256588757794","0.07496256588757794","0.03334240926594674","0.03334240926594674","0.03334240926594674","0.04067397318025934","0.04067397318025934","0.04067397318025934","0.09519652418697935","0.09519652418697935","0.09519652418697935","0.03135798876232739","0.03135798876232739","0.03135798876232739","0.039164197077102295","0.039164197077102295","0.039164197077102295","0.06912995445766026","0.06912995445766026","0.06912995445766026","0.03341893436788004","0.03341893436788004","0.03341893436788004","0.04030288121651246","0.04030288121651246","0.04030288121651246","0.08195917572401745","0.08195917572401745","0.08195917572401745","0.032358993057020106","0.032358993057020106","0.032358993057020106","0.040354985319360895","0.040354985319360895","0.040354985319360895","0.08368000444732134","0.08368000444732134","0.08368000444732134","0.03227854595531391","0.03227854595531391","0.03227854595531391","0.03734886179430575","0.03734886179430575","0.03734886179430575","0.054065039546429355","0.054065039546429355","0.054065039546429355","0.036441899812485606","0.036441899812485606","0.036441899812485606","0.038635627425546874","0.038635627425546874","0.038635627425546874","0.0840011587531506","0.0840011587531506","0.0840011587531506","0.03327566562102566","0.03327566562102566","0.03327566562102566","0.04005939522876014","0.04005939522876014","0.04005939522876014","0.076172419175317","0.076172419175317","0.076172419175317","0.032132912568653686","0.032132912568653686","0.032132912568653686","0.03997538894226281","0.03997538894226281","0.03997538894226281"
"31","0.07769410656411437","0.07769410656411437","0.07769410656411437","0.03225675022488909","0.03225675022488909","0.03225675022488909","0.03850976606430133","0.03850976606430133","0.03850976606430133","0.09293524751180339","0.09293524751180339","0.09293524751180339","0.030335797562817977","0.030335797562817977","0.030335797562817977","0.039115072734936876","0.039115072734936876","0.039115072734936876","0.07444756756289095","0.07444756756289095","0.07444756756289095","0.03177613090676598","0.03177613090676598","0.03177613090676598","0.04002652682741231","0.04002652682741231","0.04002652682741231","0.09496136924511271","0.09496136924511271","0.09496136924511271","0.029835758919391442","0.029835758919391442","0.029835758919391442","0.03900232394756395","0.03900232394756395","0.03900232394756395","0.06857263636362705","0.06857263636362705","0.06857263636362705","0.03322003317313103","0.03322003317313103","0.03322003317313103","0.03736308358515364","0.03736308358515364","0.03736308358515364","0.08111634114875069","0.08111634114875069","0.08111634114875069","0.03153815726407722","0.03153815726407722","0.03153815726407722","0.038185123825752273","0.038185123825752273","0.038185123825752273","0.08321172187599951","0.08321172187599951","0.08321172187599951","0.029557162447820726","0.029557162447820726","0.029557162447820726","0.0387225561551278","0.0387225561551278","0.0387225561551278","0.053162203936637197","0.053162203936637197","0.053162203936637197","0.03406061500876765","0.03406061500876765","0.03406061500876765","0.03767787035601801","0.03767787035601801","0.03767787035601801","0.08039916118111791","0.08039916118111791","0.08039916118111791","0.03197062477658066","0.03197062477658066","0.03197062477658066","0.03764374228783802","0.03764374228783802","0.03764374228783802","0.07613197530183613","0.07613197530183613","0.07613197530183613","0.03147498372046253","0.03147498372046253","0.03147498372046253","0.03874915112045746","0.03874915112045746","0.03874915112045746"
"32","0.07599134757360329","0.07599134757360329","0.07599134757360329","0.03221663837380048","0.03221663837380048","0.03221663837380048","0.037350803165684766","0.037350803165684766","0.037350803165684766","0.09367527105385745","0.09367527105385745","0.09367527105385745","0.029135268476284767","0.029135268476284767","0.029135268476284767","0.03656767754332175","0.03656767754332175","0.03656767754332175","0.07547072825741165","0.07547072825741165","0.07547072825741165","0.031163311693110048","0.031163311693110048","0.031163311693110048","0.03760228827124154","0.03760228827124154","0.03760228827124154","0.09013822335231153","0.09013822335231153","0.09013822335231153","0.030348611712644382","0.030348611712644382","0.030348611712644382","0.03851260954537725","0.03851260954537725","0.03851260954537725","0.06676059994327872","0.06676059994327872","0.06676059994327872","0.03237602883313275","0.03237602883313275","0.03237602883313275","0.03791158257311658","0.03791158257311658","0.03791158257311658","0.07846348855314375","0.07846348855314375","0.07846348855314375","0.03132998004932948","0.03132998004932948","0.03132998004932948","0.03924967424024511","0.03924967424024511","0.03924967424024511","0.08225456002769589","0.08225456002769589","0.08225456002769589","0.029939294191478175","0.029939294191478175","0.029939294191478175","0.037383730558654946","0.037383730558654946","0.037383730558654946","0.05147448097225987","0.05147448097225987","0.05147448097225987","0.03426773136458065","0.03426773136458065","0.03426773136458065","0.0351181922692664","0.0351181922692664","0.0351181922692664","0.08080868064602717","0.08080868064602717","0.08080868064602717","0.030486387542531457","0.030486387542531457","0.030486387542531457","0.03816649459208113","0.03816649459208113","0.03816649459208113","0.07535223743017716","0.07535223743017716","0.07535223743017716","0.03074202118323573","0.03074202118323573","0.03074202118323573","0.038052971368726304","0.038052971368726304","0.038052971368726304"
"33","0.07423648954946784","0.07423648954946784","0.07423648954946784","0.03101139001642601","0.03101139001642601","0.03101139001642601","0.036396894415345375","0.036396894415345375","0.036396894415345375","0.08914393544951577","0.08914393544951577","0.08914393544951577","0.02938213272468199","0.02938213272468199","0.02938213272468199","0.03651152650200869","0.03651152650200869","0.03651152650200869","0.07369190445051917","0.07369190445051917","0.07369190445051917","0.03088349678046718","0.03088349678046718","0.03088349678046718","0.03621701398699345","0.03621701398699345","0.03621701398699345","0.09218133184351496","0.09218133184351496","0.09218133184351496","0.02855125814676286","0.02855125814676286","0.02855125814676286","0.03493088141932517","0.03493088141932517","0.03493088141932517","0.06457922579366945","0.06457922579366945","0.06457922579366945","0.03273960580176945","0.03273960580176945","0.03273960580176945","0.03651475076433978","0.03651475076433978","0.03651475076433978","0.08238014244014705","0.08238014244014705","0.08238014244014705","0.0304919759259571","0.0304919759259571","0.0304919759259571","0.03665892652507068","0.03665892652507068","0.03665892652507068","0.08261959565968453","0.08261959565968453","0.08261959565968453","0.029647467422145832","0.029647467422145832","0.029647467422145832","0.03832798444111891","0.03832798444111891","0.03832798444111891","0.051709316105027735","0.051709316105027735","0.051709316105027735","0.032066927373975145","0.032066927373975145","0.032066927373975145","0.036709249844845325","0.036709249844845325","0.036709249844845325","0.08127052789624736","0.08127052789624736","0.08127052789624736","0.0313106738738244","0.0313106738738244","0.0313106738738244","0.03773080953691578","0.03773080953691578","0.03773080953691578","0.07204090516212619","0.07204090516212619","0.07204090516212619","0.030328922162327587","0.030328922162327587","0.030328922162327587","0.03596032615986806","0.03596032615986806","0.03596032615986806"
"34","0.069612125099837","0.069612125099837","0.069612125099837","0.030392201287271096","0.030392201287271096","0.030392201287271096","0.03668310097124003","0.03668310097124003","0.03668310097124003","0.09017511740138259","0.09017511740138259","0.09017511740138259","0.029768297307287597","0.029768297307287597","0.029768297307287597","0.034229060328459446","0.034229060328459446","0.034229060328459446","0.07305975758199451","0.07305975758199451","0.07305975758199451","0.0311127861466589","0.0311127861466589","0.0311127861466589","0.03646895937810217","0.03646895937810217","0.03646895937810217","0.09047408590588389","0.09047408590588389","0.09047408590588389","0.027096144536722308","0.027096144536722308","0.027096144536722308","0.03490494528808925","0.03490494528808925","0.03490494528808925","0.0655366050291665","0.0655366050291665","0.0655366050291665","0.030676175545476667","0.030676175545476667","0.030676175545476667","0.03456348385897619","0.03456348385897619","0.03456348385897619","0.07762534341102911","0.07762534341102911","0.07762534341102911","0.028895656755076174","0.028895656755076174","0.028895656755076174","0.03696642219548738","0.03696642219548738","0.03696642219548738","0.07957934281682666","0.07957934281682666","0.07957934281682666","0.027967051319966584","0.027967051319966584","0.027967051319966584","0.03561142398209511","0.03561142398209511","0.03561142398209511","0.050498311749742","0.050498311749742","0.050498311749742","0.03192332535510577","0.03192332535510577","0.03192332535510577","0.03466542298563675","0.03466542298563675","0.03466542298563675","0.08031581125304668","0.08031581125304668","0.08031581125304668","0.030470290893240822","0.030470290893240822","0.030470290893240822","0.03563830885989002","0.03563830885989002","0.03563830885989002","0.07382774475631838","0.07382774475631838","0.07382774475631838","0.03056730044699167","0.03056730044699167","0.03056730044699167","0.03602971603410154","0.03602971603410154","0.03602971603410154"
"35","0.06767515380737149","0.06767515380737149","0.06767515380737149","0.030018626488273654","0.030018626488273654","0.030018626488273654","0.03507208362033096","0.03507208362033096","0.03507208362033096","0.08684608769379083","0.08684608769379083","0.08684608769379083","0.028846914773877668","0.028846914773877668","0.028846914773877668","0.03518416048793853","0.03518416048793853","0.03518416048793853","0.06905955217684372","0.06905955217684372","0.06905955217684372","0.029343788924662367","0.029343788924662367","0.029343788924662367","0.035472820831250536","0.035472820831250536","0.035472820831250536","0.0881288824013517","0.0881288824013517","0.0881288824013517","0.02840998815962032","0.02840998815962032","0.02840998815962032","0.03445262433607366","0.03445262433607366","0.03445262433607366","0.06082831219404558","0.06082831219404558","0.06082831219404558","0.03012907002828544","0.03012907002828544","0.03012907002828544","0.03560061476936069","0.03560061476936069","0.03560061476936069","0.07604068178164808","0.07604068178164808","0.07604068178164808","0.029569754683518724","0.029569754683518724","0.029569754683518724","0.03391188809860356","0.03391188809860356","0.03391188809860356","0.08014557189956495","0.08014557189956495","0.08014557189956495","0.02871901754148399","0.02871901754148399","0.02871901754148399","0.03370701660743997","0.03370701660743997","0.03370701660743997","0.049399670590705505","0.049399670590705505","0.049399670590705505","0.03161322580108159","0.03161322580108159","0.03161322580108159","0.034006184179194376","0.034006184179194376","0.034006184179194376","0.07928126281763935","0.07928126281763935","0.07928126281763935","0.028696454259790945","0.028696454259790945","0.028696454259790945","0.03484187944780421","0.03484187944780421","0.03484187944780421","0.0722705460613287","0.0722705460613287","0.0722705460613287","0.029948508249053468","0.029948508249053468","0.029948508249053468","0.03421470728007299","0.03421470728007299","0.03421470728007299"
